contract_symbol,ticker,underlying,option_type,valuation_date,expiration_date,time_to_maturity_days,time_to_maturity_years,strike,bid,mid,ask,last,underlying_price,implied_volatility,intrinsic_value,extrinsic_value,bid_size,ask_size,open_interest,volume,in_the_money,first_traded_at,last_updated_at,delta,gamma,theta,vega,rho,market_price,moneyness,log_moneyness,bid_ask_spread_ratio,implied_vol,repriced,calibration_error
NVDA260320C00217500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,217.5,0.11,0.12,0.13,0.11,177.82,,0.0,0.12,27,4,1774,411,False,2026-02-27 14:30:00,2026-03-06 21:00:00,,,,,,0.12,1.2231470025868856,0.20142704783574583,0.1666666666666667,0.4864529831765437,0.11999999999997213,-2.786659791809143e-14
NVDA260320C00220000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,220.0,0.09,0.095,0.1,0.09,177.82,,0.0,0.095,461,716,80792,2802,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.095,1.2372061635361602,0.21285574365936866,0.10526315789473693,0.4930578730662829,0.09499999999813324,-1.866756749180354e-12
NVDA260320C00222500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,222.5,0.07,0.085,0.1,0.09,177.82,,0.0,0.085,174,11,155,133,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.085,1.2512653244854348,0.22415529891330208,0.3529411764705882,0.5075754610463661,0.08499999996936669,-3.063331532882074e-11
NVDA260320C00225000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,225.0,0.06,0.075,0.09,0.08,177.82,,0.0,0.075,181,29,10393,263,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.075,1.2653244854347092,0.23532859951142718,0.4,0.5205526092583914,0.07499999999999662,-3.372302437298913e-15
NVDA260320C00227500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,227.5,0.05,0.065,0.08,0.05,177.82,,0.0,0.065,141,5,121,2,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.065,1.2793836463839838,0.2463784356980122,0.4615384615384615,0.5317894232712232,0.06500000000000083,8.326672684688674e-16
NVDA260320C00230000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,230.0,0.05,0.06,0.07,0.05,177.82,,0.0,0.06,214,118,57068,1257,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.06,1.2934428073332584,0.25730750623020254,0.3333333333333334,0.546713006920584,0.06000000000000427,4.274358644806853e-15
NVDA260320P00125000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,125.0,0.27,0.285,0.3,0.27,177.82,,0.0,0.285,6,11,18862,501,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.285,0.7029580474637274,-0.3524580653906918,0.10526315789473675,0.9396085325983546,0.2850000000010544,1.0544343176377424e-12
NVDA260320P00130000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,130.0,0.38,0.4,0.42,0.39,177.82,,0.0,0.4,150,53,35280,1099,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.4,0.7310763693622765,-0.31323735223741045,0.09999999999999995,0.901460618533262,0.4000000000000057,5.662137425588298e-15
NVDA260320P00131000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,131.0,0.41,0.43,0.45,0.42,177.82,,0.0,0.43,85,12,138,104,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.43,0.7367000337419863,-0.3055744794918413,0.09302325581395357,0.8947926611887305,0.42999999999999705,-2.942091015256665e-15
NVDA260320P00132000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,132.0,0.44,0.455,0.47,0.5,177.82,,0.0,0.455,59,5,41,48,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.455,0.7423236981216961,-0.2979698801066221,0.06593406593406587,0.885531029377855,0.45500000000000007,5.551115123125783e-17
NVDA260320P00133000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,133.0,0.47,0.49,0.51,0.58,177.82,,0.0,0.49,91,7,0,29,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.49,0.7479473625014059,-0.29042267447123915,0.08163265306122457,0.8793102040259352,0.48999999999700794,-2.992051051364797e-12
NVDA260320P00134000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,134.0,0.5,0.52,0.54,0.61,177.82,,0.0,0.52,87,8,47,63,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.52,0.7535710268811158,-0.2829320027420815,0.07692307692307698,0.8706327896606066,0.5200000000396701,3.9670045026696243e-11
NVDA260320P00135000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,135.0,0.54,0.55,0.56,0.54,177.82,,0.0,0.55,11,1,53339,1429,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.55,0.7591946912608256,-0.2754970242545634,0.03636363636363639,0.8614049391581792,0.5499999999999696,-3.042011087472929e-14
NVDA260320P00136000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,136.0,0.58,0.595,0.61,0.58,177.82,,0.0,0.595,7,22,13,1015,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.595,0.7648183556405354,-0.26811691695694095,0.05042016806722694,0.856208052369539,0.5949999999999704,-2.9531932455029164e-14
NVDA260320P00137000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,137.0,0.62,0.635,0.65,0.33,177.82,,0.0,0.635,60,10,11,16,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.635,0.7704420200202452,-0.260790876864868,0.04724409448818902,0.8486818874920535,0.6349999999999145,-8.548717289613705e-14
NVDA260320P00138000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,138.0,0.66,0.675,0.69,0.67,177.82,,0.0,0.675,118,2,39,47,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.675,0.776065684399955,-0.2535181175357882,0.044444444444444314,0.8404838743993165,0.6749999999994181,-5.819789095085071e-13
NVDA260320P00139000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,139.0,0.7,0.72,0.74,0.71,177.82,,0.0,0.72,76,37,778,13,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.72,0.7816893487796649,-0.24629786956230107,0.05555555555555561,0.8329662736510928,0.7199999999980946,-1.9053647548616937e-12
NVDA260320P00140000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,140.0,0.75,0.77,0.79,0.76,177.82,,0.0,0.77,10,30,58967,657,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.77,0.7873130131593746,-0.23912938008368864,0.05194805194805199,0.8259964579526954,0.7700000000000706,7.061018436615996e-14
NVDA260320P00141000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,141.0,0.8,0.82,0.84,0.81,177.82,,0.0,0.82,75,43,38,10,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.82,0.7929366775390845,-0.23201191231482463,0.04878048780487796,0.8182874982056636,0.820000000000082,8.204548151979907e-14
NVDA260320P00142000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,142.0,0.85,0.87,0.89,0.84,177.82,,0.0,0.87,16,8,27,14,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.87,0.7985603419187943,-0.22494474509173215,0.045977011494252915,0.8099018745193165,0.8700000000001644,1.6442402994698568e-13
NVDA260320P00143000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,143.0,0.9,0.925,0.95,1.09,177.82,,0.0,0.925,32,12,584,15,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.925,0.8041840062985042,-0.21792717243308557,0.05405405405405398,0.8019602736061864,0.925000000000189,1.8895995879120164e-13
NVDA260320P00144000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,144.0,0.96,0.985,1.01,1.07,177.82,,0.0,0.985,30,12,825,4,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,0.985,0.8098076706782139,-0.21095850311699232,0.050761421319797,0.7943675433632293,0.9850000000001771,1.7708057242771247e-13
NVDA260320P00145000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,145.0,1.03,1.05,1.07,1.01,177.82,,0.0,1.05,1,37,41013,1094,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,1.05,0.8154313350579238,-0.2040380602724185,0.038095238095238126,0.7870387687097974,1.0500000000001233,1.2323475573339238e-13
NVDA260320P00146000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,146.0,1.09,1.115,1.14,1.09,177.82,,0.0,1.115,100,13,187,801,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,1.115,0.8210549994376336,-0.19716518098465644,0.0448430493273541,0.7789710663612273,1.1149999999998084,-1.9162449405030202e-13
NVDA260320P00147000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,147.0,1.16,1.18,1.2,1.16,177.82,,0.0,1.18,29,2,146,434,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,1.18,0.8266786638173435,-0.19033921591425654,0.0338983050847458,0.7702190700958437,1.1799999999999908,-9.103828801926284e-15
NVDA260320P00148000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,148.0,1.23,1.255,1.28,1.23,177.82,,0.0,1.255,74,12,80,206,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,1.255,0.8323023281970532,-0.18355952892887786,0.039840637450199244,0.7625342684336717,1.2550000000000132,1.3322676295501878e-14
NVDA260320P00149000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,149.0,1.31,1.335,1.36,1.31,177.82,,0.0,1.335,43,23,258,474,False,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,1.335,0.837925992576763,-0.17682549674753376,0.03745318352059929,0.7549293778542342,1.3350000000000115,1.1546319456101628e-14
NVDA260320P00150000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,150.0,1.39,1.41,1.43,1.41,177.82,,0.0,1.41,12,10,48585,6184,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,1.41,0.8435496569564729,-0.17013650859673712,0.028368794326241162,0.7457903548882698,1.4099999998949109,-1.0508904857431389e-10
NVDA260320P00155000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,155.0,1.89,1.915,1.94,1.89,177.82,,0.0,1.915,47,10,41567,5716,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,1.915,0.871667978855022,-0.1373466857737462,0.026109660574412556,0.707834336750394,1.9149999998256497,-1.7435031196555428e-10
NVDA260320P00160000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,160.0,2.54,2.57,2.6,2.56,177.82,,0.0,2.57,25,10,80059,10042,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,2.57,0.899786300753571,-0.105597987459166,0.023346303501945546,0.6677939566634312,2.569999999999993,-6.661338147750939e-15
NVDA260320P00165000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,165.0,3.4,3.45,3.5,3.47,177.82,,0.0,3.45,54,12,50803,24943,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,3.45,0.9279046226521201,-0.07482632879241229,0.028985507246376836,0.6285231202702531,3.4500000000135174,1.3517187369416206e-11
NVDA260320P00167500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,167.5,4.0,4.025,4.05,3.95,177.82,,0.0,4.025,2,27,10683,7638,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,4.025,0.9419637836013947,-0.059788451427871814,0.012422360248447159,0.6116153771116093,4.02500000000002,1.9539925233402755e-14
NVDA260320P00170000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,170.0,4.65,4.675,4.7,4.65,177.82,,0.0,4.675,2,12,65816,12580,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,4.675,0.9560229445506693,-0.0449733656427311,0.010695187165775364,0.5938773630763574,4.674999999992728,-7.271516722084925e-12
NVDA260320P00172500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,172.5,5.35,5.4,5.45,5.41,177.82,,0.0,5.4,54,5,8567,3300,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,5.4,0.9700821054999438,-0.030374566221578456,0.018518518518518615,0.5746545913329573,5.40000000029687,2.9687008407108806e-10
NVDA260320P00175000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,175.0,6.25,6.3,6.35,6.3,177.82,,0.0,6.3,2,54,60289,9936,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,6.3,0.9841412664492184,-0.015985828769478776,0.015873015873015817,0.5606624914433754,6.299999999999997,-2.6645352591003757e-15
NVDA260320P00177500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,177.5,7.2,7.275,7.35,7.23,177.82,,0.0,7.275,19,35,3762,5146,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,7.275,0.9982004273984929,-0.0018011937775223872,0.020618556701030855,0.5435218832444118,7.2749999999999915,-8.881784197001252e-15
NVDA260320P00180000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,180.0,8.3,8.375,8.45,8.37,177.82,,2.18,6.195,54,9,90560,15188,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,8.375,1.0122595883477674,0.012185048197217462,0.01791044776119386,0.5262627045935185,8.375,0.0
NVDA260320P00182500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,182.5,9.6,9.675,9.75,9.47,177.82,,4.68,4.995,6,35,5994,3142,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,9.675,1.026318749297042,0.02597837032955335,0.015503875968992284,0.5136925183060868,9.675000000027325,2.7323920903654653e-11
NVDA260320P00185000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,185.0,11.0,11.075,11.15,11.0,177.82,,7.18,3.895,15,7,68907,3464,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,11.075,1.0403779102463167,0.03958402238533204,0.013544018058690778,0.49814051856217,11.074999999990894,-9.105605158765684e-12
NVDA260320P00187500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,187.5,12.6,12.675,12.75,12.35,177.82,,9.68,2.995,3,7,4859,351,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,12.675,1.054437071195591,0.053007042717472586,0.011834319526627246,0.48704650889338214,12.675000000000011,1.0658141036401503e-14
NVDA260320P00190000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,190.0,14.3,14.4,14.5,13.9,177.82,,12.18,2.22,30,4,50139,863,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,14.4,1.0684962321448657,0.06625226946749328,0.01388888888888884,0.4749277899437303,14.399999999999608,-3.9257486150745535e-13
NVDA260320P00192500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,192.5,16.2,16.325,16.45,15.75,177.82,,14.68,1.645,4,7,2760,266,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,16.325,1.0825553930941403,0.07932435103484613,0.015313935681470138,0.4694864130009675,16.325000000000074,7.460698725481052e-14
NVDA260320P00195000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,195.0,17.7,18.075,18.45,18.05,177.82,,17.18,0.895,58,1,20849,415,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,18.075,1.0966145540434147,0.09222775587075387,0.04149377593360996,0.43068673903531995,18.07499999999999,-1.0658141036401503e-14
NVDA260320P00197500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,197.5,19.7,20.275,20.85,20.65,177.82,,19.68,0.595,51,7,1322,76,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,20.275,1.1106737149926893,0.1049667816481837,0.05672009864364992,0.4294779360911283,20.27499999999975,-2.4868995751603507e-13
NVDA260320P00200000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,200.0,22.3,22.8,23.3,22.82,177.82,,22.18,0.62,50,4,22477,1183,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,22.8,1.124732875941964,0.11754556385504387,0.043859649122807015,0.4700246696452076,22.799999999999983,-1.7763568394002505e-14
NVDA260320P00202500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,202.5,23.55,25.025,26.5,20.6,177.82,,24.68,0.345,109,3,1618,12,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,25.025,1.1387920368912383,0.1299680838536009,0.11788211788211786,0.45860436953583233,25.024999999999977,-2.1316282072803006e-14
NVDA260320P00205000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,205.0,26.05,27.55,29.05,22.5,177.82,,27.18,0.37,98,1,670,28,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,27.55,1.152851197840513,0.1422381764454153,0.1088929219600726,0.4963948054884135,27.549999999999983,-1.7763568394002505e-14
NVDA260320P00207500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,207.5,28.2,29.85,31.5,26.68,177.82,,29.68,0.17,70,3,123,14,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,29.85,1.1669103587897875,0.15435953697776017,0.1105527638190955,0.4846214385515136,29.849999999941133,-5.88684656577243e-11
NVDA260320P00210000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,210.0,31.5,32.275,33.05,33.15,177.82,,32.18,0.095,88,27,6999,39,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,32.275,1.180969519739062,0.16633572802447574,0.048024786986831824,0.49445900666885,32.27499999999782,-2.1813661987835076e-12
NVDA260320P00212500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,212.5,33.35,34.9,36.45,31.56,177.82,,34.68,0.22,59,2,93,25,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,34.9,1.1950286806883366,0.17817018567147863,0.08882521489971351,0.556691134292362,34.89999999999998,-2.1316282072803006e-14
NVDA260320P00215000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,215.0,35.75,37.4,39.05,34.41,177.82,,37.18,0.22,66,6,54,8,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,37.4,1.2090878416376112,0.18986622543466997,0.08823529411764698,0.5858260157449638,37.399999999993355,-6.643574579356937e-12
NVDA260320P00217500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,217.5,37.8,39.975,42.15,35.44,177.82,,39.68,0.295,55,5,0,0,True,2026-02-27 14:30:00,2026-03-06 21:00:00,,,,,,39.975,1.2231470025868856,0.20142704783574583,0.10881801125703568,0.633168718132387,39.9749999999874,-1.2597922705026576e-11
NVDA260320P00222500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,222.5,42.25,44.75,47.25,0.0,177.82,,44.68,0.07,55,5,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,44.75,1.2512653244854348,0.22415529891330208,0.11173184357541899,0.6243543511897665,44.74999999999997,-2.842170943040401e-14
NVDA260320P00225000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,225.0,45.0,47.25,49.5,44.79,177.82,,47.18,0.07,55,5,0,0,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,47.25,1.2653244854347092,0.23532859951142718,0.09523809523809523,0.6503767785886752,47.249999999999744,-2.5579538487363607e-13
NVDA260320P00227500,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,227.5,47.3,50.55,53.8,0.0,177.82,,49.68,0.87,50,5,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,50.55,1.2793836463839838,0.2463784356980122,0.12858555885262118,0.8672601531557919,50.55000000000001,1.4210854715202004e-14
NVDA260320P00230000,NVDA,NVDA,put,2026-03-06,2026-03-20,14,0.038329911019849415,230.0,50.5,53.4,56.3,50.2,177.82,,52.18,1.22,56,2,9,85,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,53.4,1.2934428073332584,0.25730750623020254,0.10861423220973777,0.9564914524514891,53.399999999945464,-5.453415496958769e-11
